1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,2
9,1
10,1
11,1
12,1
17,3
18,1
19,1
21,1
22,3
23,1
25,1
26,1
27,3
28,1
29,1
31,1
32,1
33,1
34,1
36,3
38,9
40,3
41,3
42,5
44,2
45,1
46,1
47,2
48,2
49,1
50,3
51,5
52,4
54,1
59,1
60,2
