3,3
6,1
7,1
8,3
9,2
10,1
12,2
18,2
19,3
21,2
26,2
27,1
29,2
32,2
33,1
35,1
36,1
39,1
40,2
52,1
53,1
54,1
56,1
57,2
64,2
66,1
82,1
84,1
85,1
86,2
87,1
88,1
