1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
17,2
18,1
19,1
21,1
22,2
23,1
25,1
26,1
27,2
28,1
29,1
31,1
32,1
33,1
34,1
36,2
38,3
40,2
41,2
42,2
44,1
45,1
46,1
47,1
48,2
49,1
50,2
51,3
52,2
54,1
59,1
60,2
