1,2
2,2
5,2
6,1
7,2
8,2
9,2
10,3
11,1
12,1
14,1
15,1
16,3
17,2
18,1
26,2
30,1
31,1
32,1
33,1
35,1
36,2
41,3
43,1
47,2
48,3
50,1
51,1
52,1
53,1
57,2
58,1
60,1
61,1
62,1
71,1
72,1
73,1
74,1
