1,229250
2,229287
3,-167199
4,-731269
5,-731320
6,316321
7,230667
8,315889
9,67951
10,48722
11,65290
12,136653
13,52156
14,52156
15,746921
16,746921
17,163952
18,62415
19,52156
20,-460031
21,746921
25,-75601
26,-15749
27,229911
28,52334
29,230530
30,319693
31,315497
32,319497
37,-93892
41,-15848
43,-15848
44,67570
45,-15750
48,137560
49,-248892
55,921543
56,921529
59,-31622
